Temp,k_original,,Temp_optimized,k_optimized,,Michael_high_temp_T,Michael_k,,Baldwin_and_Walker_T,Baldwin_and_Walker_k,,,Temp_Kyser,k_Kyser,,Temp_Srindharan,k_Sridharan,,Baldwin_and_Walker_T_reinturp,Baldwin_and_Walker_k_reinturp,,,Balch_T,Balch_k,,,,Temp_B,k_B,,,Temp_B_low,k_B_low
1539,2.11829E+13,,1539,2.90914E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,2.12067E+13,,1540,2.91227E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,2.12305E+13,,1541,2.91539E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,2.12543E+13,,1542,2.91853E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,2.12782E+13,,1543,2.92166E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,2.1302E+13,,1544,2.92479E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,2.13259E+13,,1545,2.92793E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,2.13498E+13,,1546,2.93107E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,2.13736E+13,,1547,2.93421E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,2.13976E+13,,1548,2.93735E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,2.14215E+13,,1549,2.94049E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,2.14454E+13,,1550,2.94363E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,2.14694E+13,,1551,2.94678E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,2.14933E+13,,1552,2.94993E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,2.15173E+13,,1553,2.95308E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,2.15413E+13,,1554,2.95623E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,2.15653E+13,,1555,2.95938E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,2.15893E+13,,1556,2.96253E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,2.16133E+13,,1557,2.96569E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,2.16374E+13,,1558,2.96885E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,2.16614E+13,,1559,2.97201E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,2.16855E+13,,1560,2.97517E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,2.17096E+13,,1561,2.97833E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,2.17336E+13,,1562,2.9815E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,2.17577E+13,,1563,2.98466E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,2.17819E+13,,1564,2.98783E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,2.1806E+13,,1565,2.991E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,2.18301E+13,,1566,2.99417E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,2.18543E+13,,1567,2.99734E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,2.18785E+13,,1568,3.00052E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,2.19026E+13,,1569,3.00369E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,2.19268E+13,,1570,3.00687E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,2.19511E+13,,1571,3.01005E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,2.19753E+13,,1572,3.01323E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,2.19995E+13,,1573,3.01641E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,2.20238E+13,,1574,3.0196E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,2.2048E+13,,1575,3.02278E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,2.20723E+13,,1576,3.02597E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,2.20966E+13,,1577,3.02916E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,2.21209E+13,,1578,3.03235E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,2.21452E+13,,1579,3.03555E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,2.21695E+13,,1580,3.03874E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,2.21939E+13,,1581,3.04194E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,2.22182E+13,,1582,3.04514E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,2.22426E+13,,1583,3.04833E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,2.2267E+13,,1584,3.05154E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,2.22914E+13,,1585,3.05474E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,2.23158E+13,,1586,3.05794E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,2.23402E+13,,1587,3.06115E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,2.23646E+13,,1588,3.06436E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,2.23891E+13,,1589,3.06757E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,2.24135E+13,,1590,3.07078E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,2.2438E+13,,1591,3.07399E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,2.24625E+13,,1592,3.07721E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,2.2487E+13,,1593,3.08042E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,2.25115E+13,,1594,3.08364E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,2.2536E+13,,1595,3.08686E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,2.25606E+13,,1596,3.09008E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,2.25851E+13,,1597,3.09331E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,2.26097E+13,,1598,3.09653E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,2.26343E+13,,1599,3.09976E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,2.26588E+13,,1600,3.10298E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,2.26834E+13,,1601,3.10621E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,2.27081E+13,,1602,3.10945E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,2.27327E+13,,1603,3.11268E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,2.27573E+13,,1604,3.11591E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,2.2782E+13,,1605,3.11915E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,2.28067E+13,,1606,3.12239E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,2.28313E+13,,1607,3.12563E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,2.2856E+13,,1608,3.12887E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,2.28807E+13,,1609,3.13211E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,2.29055E+13,,1610,3.13536E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,2.29302E+13,,1611,3.1386E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,2.29549E+13,,1612,3.14185E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,2.29797E+13,,1613,3.1451E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,2.30045E+13,,1614,3.14835E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,2.30293E+13,,1615,3.15161E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,2.30541E+13,,1616,3.15486E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,2.30789E+13,,1617,3.15812E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,2.31037E+13,,1618,3.16138E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,2.31285E+13,,1619,3.16464E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,2.31534E+13,,1620,3.1679E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,2.31783E+13,,1621,3.17116E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,2.32031E+13,,1622,3.17443E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,2.3228E+13,,1623,3.17769E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,2.32529E+13,,1624,3.18096E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,2.32779E+13,,1625,3.18423E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,2.33028E+13,,1626,3.1875E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,2.33277E+13,,1627,3.19077E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,2.33527E+13,,1628,3.19405E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,2.33777E+13,,1629,3.19733E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,2.34026E+13,,1630,3.2006E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,2.34276E+13,,1631,3.20388E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,2.34527E+13,,1632,3.20717E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,2.34777E+13,,1633,3.21045E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,2.35027E+13,,1634,3.21373E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,2.35278E+13,,1635,3.21702E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,2.35528E+13,,1636,3.22031E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,2.35779E+13,,1637,3.2236E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,2.3603E+13,,1638,3.22689E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,2.36281E+13,,1639,3.23018E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,2.36532E+13,,1640,3.23348E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,2.36783E+13,,1641,3.23678E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,2.37035E+13,,1642,3.24007E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,2.37286E+13,,1643,3.24337E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,2.37538E+13,,1644,3.24668E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,2.3779E+13,,1645,3.24998E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,2.38042E+13,,1646,3.25328E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,2.38294E+13,,1647,3.25659E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,2.38546E+13,,1648,3.2599E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,2.38798E+13,,1649,3.26321E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,2.39051E+13,,1650,3.26652E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,2.39303E+13,,1651,3.26983E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,2.39556E+13,,1652,3.27315E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,2.39809E+13,,1653,3.27647E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,2.40062E+13,,1654,3.27978E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,2.40315E+13,,1655,3.2831E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,2.40568E+13,,1656,3.28643E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,2.40822E+13,,1657,3.28975E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,2.41075E+13,,1658,3.29307E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,2.41329E+13,,1659,3.2964E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,2.41582E+13,,1660,3.29973E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,2.41836E+13,,1661,3.30306E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,2.4209E+13,,1662,3.30639E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,2.42344E+13,,1663,3.30972E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,2.42599E+13,,1664,3.31306E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,2.42853E+13,,1665,3.3164E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,2.43108E+13,,1666,3.31973E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,2.43362E+13,,1667,3.32307E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,2.43617E+13,,1668,3.32642E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,2.43872E+13,,1669,3.32976E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,2.44127E+13,,1670,3.33311E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,2.44382E+13,,1671,3.33645E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,2.44638E+13,,1672,3.3398E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,2.44893E+13,,1673,3.34315E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,2.45149E+13,,1674,3.3465E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,2.45405E+13,,1675,3.34986E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,2.4566E+13,,1676,3.35321E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,2.45916E+13,,1677,3.35657E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,2.46172E+13,,1678,3.35993E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,2.46429E+13,,1679,3.36329E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,2.46685E+13,,1680,3.36665E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,2.46942E+13,,1681,3.37001E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,2.47198E+13,,1682,3.37338E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,2.47455E+13,,1683,3.37674E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,2.47712E+13,,1684,3.38011E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,2.47969E+13,,1685,3.38348E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,2.48226E+13,,1686,3.38685E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,2.48483E+13,,1687,3.39023E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,2.48741E+13,,1688,3.3936E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,2.48998E+13,,1689,3.39698E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,2.49256E+13,,1690,3.40036E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,2.49514E+13,,1691,3.40374E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,2.49772E+13,,1692,3.40712E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,2.5003E+13,,1693,3.4105E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,2.50288E+13,,1694,3.41389E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,2.50546E+13,,1695,3.41727E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,2.50805E+13,,1696,3.42066E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,2.51064E+13,,1697,3.42405E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,2.51322E+13,,1698,3.42744E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,2.51581E+13,,1699,3.43084E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,2.5184E+13,,1700,3.43423E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,2.52099E+13,,1701,3.43763E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,2.52359E+13,,1702,3.44103E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,2.52618E+13,,1703,3.44443E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,2.52877E+13,,1704,3.44783E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,2.53137E+13,,1705,3.45123E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,2.53397E+13,,1706,3.45464E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,2.53657E+13,,1707,3.45805E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,2.53917E+13,,1708,3.46145E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,2.54177E+13,,1709,3.46486E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,2.54437E+13,,1710,3.46828E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,2.54698E+13,,1711,3.47169E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,2.54958E+13,,1712,3.4751E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,2.55219E+13,,1713,3.47852E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,2.5548E+13,,1714,3.48194E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,2.55741E+13,,1715,3.48536E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,2.56002E+13,,1716,3.48878E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,2.56263E+13,,1717,3.4922E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,2.56524E+13,,1718,3.49563E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,2.56786E+13,,1719,3.49906E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,2.57047E+13,,1720,3.50249E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,2.57309E+13,,1721,3.50592E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,2.57571E+13,,1722,3.50935E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,2.57833E+13,,1723,3.51278E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,2.58095E+13,,1724,3.51622E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,2.58357E+13,,1725,3.51965E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,2.5862E+13,,1726,3.52309E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,2.58882E+13,,1727,3.52653E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,2.59145E+13,,1728,3.52997E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,2.59408E+13,,1729,3.53342E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,2.59671E+13,,1730,3.53686E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,2.59934E+13,,1731,3.54031E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,2.60197E+13,,1732,3.54376E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,2.6046E+13,,1733,3.54721E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,2.60724E+13,,1734,3.55066E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,2.60987E+13,,1735,3.55411E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,2.61251E+13,,1736,3.55757E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,2.61515E+13,,1737,3.56102E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,2.61779E+13,,1738,3.56448E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,2.62043E+13,,1739,3.56794E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,2.62307E+13,,1740,3.5714E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,2.62571E+13,,1741,3.57487E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,2.62836E+13,,1742,3.57833E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,2.631E+13,,1743,3.5818E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,2.63365E+13,,1744,3.58527E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,2.6363E+13,,1745,3.58874E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,2.63895E+13,,1746,3.59221E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,2.6416E+13,,1747,3.59568E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,2.64425E+13,,1748,3.59916E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,2.64691E+13,,1749,3.60263E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,2.64956E+13,,1750,3.60611E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,2.65222E+13,,1751,3.60959E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,2.65488E+13,,1752,3.61307E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,2.65754E+13,,1753,3.61656E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,2.6602E+13,,1754,3.62004E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,2.66286E+13,,1755,3.62353E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,2.66552E+13,,1756,3.62702E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,2.66819E+13,,1757,3.63051E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,2.67085E+13,,1758,3.634E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,2.67352E+13,,1759,3.63749E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,2.67619E+13,,1760,3.64099E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,2.67886E+13,,1761,3.64448E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,2.68153E+13,,1762,3.64798E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,2.6842E+13,,1763,3.65148E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,2.68687E+13,,1764,3.65498E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,2.68955E+13,,1765,3.65849E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,2.69222E+13,,1766,3.66199E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,2.6949E+13,,1767,3.6655E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,2.69758E+13,,1768,3.66901E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,2.70026E+13,,1769,3.67252E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,2.70294E+13,,1770,3.67603E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,2.70562E+13,,1771,3.67954E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,2.70831E+13,,1772,3.68306E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,2.71099E+13,,1773,3.68657E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,2.71368E+13,,1774,3.69009E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,2.71637E+13,,1775,3.69361E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,2.71906E+13,,1776,3.69713E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,2.72175E+13,,1777,3.70066E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,2.72444E+13,,1778,3.70418E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,2.72713E+13,,1779,3.70771E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,2.72983E+13,,1780,3.71124E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,2.73252E+13,,1781,3.71477E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,2.73522E+13,,1782,3.7183E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,2.73792E+13,,1783,3.72183E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,2.74062E+13,,1784,3.72537E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,2.74332E+13,,1785,3.7289E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,2.74602E+13,,1786,3.73244E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,2.74872E+13,,1787,3.73598E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,2.75143E+13,,1788,3.73952E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,2.75413E+13,,1789,3.74307E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,2.75684E+13,,1790,3.74661E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,2.75955E+13,,1791,3.75016E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,2.76226E+13,,1792,3.75371E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,2.76497E+13,,1793,3.75726E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,2.76768E+13,,1794,3.76081E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,2.7704E+13,,1795,3.76436E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,2.77311E+13,,1796,3.76791E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,2.77583E+13,,1797,3.77147E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,2.77855E+13,,1798,3.77503E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,2.78127E+13,,1799,3.77859E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,2.78399E+13,,1800,3.78215E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,2.78671E+13,,1801,3.78571E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,2.78943E+13,,1802,3.78928E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,2.79215E+13,,1803,3.79284E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
