Time,OH_ppm,Relative_Uncertainty,W
0.0011916,26.6,0.05,0.016920014
0.0011932,26.4,0.05,0.016920014
0.0011948,26.7,0.05,0.016920014
0.0011964,26.6,0.05,0.016920014
0.001198,26.5,0.05,0.016920014
0.0012172,27.4,0.05,0.016920014
0.0012188,27.8,0.05,0.016920014
0.0012204,28,0.05,0.016920014
0.001222,27.6,0.05,0.016920014
0.0012236,27.9,0.05,0.016920014
0.0012252,27.7,0.05,0.016920014
0.0012268,27.8,0.05,0.016920014
0.0012284,28.5,0.05,0.016920014
0.00123,28.4,0.05,0.016920014
0.0012316,28.5,0.05,0.016920014
0.0012332,28.1,0.05,0.016920014
0.0012348,28.4,0.05,0.016920014
0.0012364,28.3,0.05,0.016920014
0.001238,28.3,0.05,0.016920014
0.0012396,28.7,0.05,0.016920014
0.0012412,28.8,0.05,0.016920014
0.0012428,28.5,0.05,0.016920014
0.0012444,28.9,0.05,0.016920014
0.001246,28.7,0.05,0.016920014
0.0012476,29.1,0.05,0.016920014
0.0012492,29,0.05,0.016920014
0.0012508,29.4,0.05,0.016920014
0.0012524,29.1,0.05,0.016920014
0.001254,29.3,0.05,0.016920014
0.0012556,29.6,0.05,0.016920014
0.0012572,29.1,0.05,0.016920014
0.0012588,29.5,0.05,0.016920014
0.0012604,29.2,0.05,0.016920014
0.001262,29.8,0.05,0.016920014
0.0012636,29.7,0.05,0.016920014
0.0012652,29.5,0.05,0.016920014
0.0012668,29.6,0.05,0.016920014
0.0012684,29.7,0.05,0.016920014
0.00127,29.8,0.05,0.016920014
0.0012716,29.9,0.05,0.016920014
0.0012732,30.1,0.05,0.016920014
0.0012748,30.3,0.05,0.016920014
0.0012764,30,0.05,0.016920014
0.001278,30.2,0.05,0.016920014
0.0012796,30.1,0.05,0.016920014
0.0012812,30,0.05,0.016920014
0.0012828,30.4,0.05,0.016920014
0.0012844,30.3,0.05,0.016920014
0.001286,30.6,0.05,0.016920014
0.0012876,30.3,0.05,0.016920014
0.0012892,30.6,0.05,0.016920014
0.0012908,30.8,0.05,0.016920014
0.0012924,31,0.05,0.016920014
0.001294,30.7,0.05,0.016920014
0.0012956,30.9,0.05,0.016920014
0.0012972,31.2,0.05,0.016920014
0.0012988,31.1,0.05,0.016920014
0.0013004,31.3,0.05,0.016920014
0.001302,31,0.05,0.016920014
