Time,OH_ppm,Relative_Uncertainty,W
0.000508,0.6,0.05,0.015233923
0.0005084,0.7,0.05,0.015233923
0.0005088,0.3,0.05,0.015233923
0.0005092,0.7,0.05,0.015233923
0.0005096,0.8,0.05,0.015233923
0.00051,0.7,0.05,0.015233923
0.0005104,0.6,0.05,0.015233923
0.0005108,0.5,0.05,0.015233923
0.0005112,0.7,0.05,0.015233923
0.0005116,0.6,0.05,0.015233923
0.000512,0.7,0.05,0.015233923
0.0005124,0.8,0.05,0.015233923
0.0005128,0.8,0.05,0.015233923
0.0005132,0.9,0.05,0.015233923
0.0005136,0.9,0.05,0.015233923
0.000514,0.7,0.05,0.015233923
0.0005144,0.7,0.05,0.015233923
0.0005148,0.9,0.05,0.015233923
0.0005152,0.9,0.05,0.015233923
0.0005156,0.9,0.05,0.015233923
0.000516,0.7,0.05,0.015233923
0.0005164,0.6,0.05,0.015233923
0.0005168,1,0.05,0.015233923
0.0005172,0.8,0.05,0.015233923
0.0005176,1.1,0.05,0.015233923
0.000518,0.7,0.05,0.015233923
0.0005184,0.9,0.05,0.015233923
0.0005188,0.7,0.05,0.015233923
0.0005192,0.6,0.05,0.015233923
0.0005196,0.9,0.05,0.015233923
0.00052,0.6,0.05,0.015233923
0.0005204,1,0.05,0.015233923
0.0005208,1,0.05,0.015233923
0.0005212,0.8,0.05,0.015233923
0.0005216,0.8,0.05,0.015233923
0.000522,0.7,0.05,0.015233923
0.0005224,0.7,0.05,0.015233923
0.0005228,0.8,0.05,0.015233923
0.0005232,0.9,0.05,0.015233923
0.0005236,0.9,0.05,0.015233923
0.000524,0.9,0.05,0.015233923
0.0005244,0.7,0.05,0.015233923
0.0005248,1.1,0.05,0.015233923
0.0005252,0.8,0.05,0.015233923
0.0005256,0.8,0.05,0.015233923
0.000526,0.9,0.05,0.015233923
0.0005264,0.7,0.05,0.015233923
0.0005268,0.6,0.05,0.015233923
0.0005272,0.8,0.05,0.015233923
0.0005276,0.8,0.05,0.015233923
0.000528,0.9,0.05,0.015233923
0.0005284,0.8,0.05,0.015233923
0.0005288,0.9,0.05,0.015233923
0.0005292,1.1,0.05,0.015233923
0.0005296,0.9,0.05,0.015233923
0.00053,1,0.05,0.015233923
0.0005304,0.9,0.05,0.015233923
0.0005308,0.9,0.05,0.015233923
0.0005312,1.2,0.05,0.015233923
0.0005316,1.1,0.05,0.015233923
0.000532,0.9,0.05,0.015233923
0.0005324,1.3,0.05,0.015233923
0.0005328,1,0.05,0.015233923
0.0005332,1.1,0.05,0.015233923
0.0005336,1.1,0.05,0.015233923
0.000534,1,0.05,0.015233923
0.0005344,0.8,0.05,0.015233923
0.0005348,1.3,0.05,0.015233923
0.0005352,1.2,0.05,0.015233923
0.0005356,1,0.05,0.015233923
0.000536,1,0.05,0.015233923
0.0005364,0.9,0.05,0.015233923
0.0005368,0.9,0.05,0.015233923
0.0005372,1.1,0.05,0.015233923
0.0005376,1.1,0.05,0.015233923
0.000538,1.3,0.05,0.015233923
0.0005384,0.8,0.05,0.015233923
